"","FIPS","BWD","AWD","HWD","NWWD","BWI","AWI","HWI","NWWI","H"
"967","31159",0.14503759851124,0.233690080780744,0.24106471204918,0.133105925979722,0.942728539007251,0.939429046286539,0.940152933579062,0.942784669182135,0.0198981680845156
"968","31165",0,0,0,0,0.92616899097621,0,0.92616899097621,0.92616899097621,0
"969","31167",0.11363106159482,0.251562096077578,0.214164131717615,0.132482561921291,0.924611528432675,0.93184907781625,0.90741138266277,0.911697397027454,0.0325980106777579
"970","31177",0.287331207979173,0.60490618990697,0.195657670658838,0.144965967391062,0.940433601319843,0.931293363321536,0.938651675947197,0.93776244400672,0.041089867004588
"971","32001",0.497786927128856,0.344195173660411,0.206665402363318,0.205612052036801,0.630294928312966,0.707360856142341,0.715399200958371,0.68822569265541,0.0971571129215164
"972","32003",0.406131071165726,0.324294462916821,0.420585191934262,0.331802847285952,0.351280565947995,0.434871345459606,0.328948550956304,0.360193890080412,0.1213460852199
"973","32005",0.533748216471557,0.382743273405928,0.209273284596683,0.222853925414688,0.75530410123813,0.780241492790511,0.77144163118413,0.761571851228365,0.0713165686468408
"974","32007",0.550654173890639,0.443445805415161,0.3011574572639,0.307564714682991,0.664794115437994,0.659380996695478,0.587430034859322,0.575937511676417,0.144294651968777
"975","32011",0,0,0,0,0.898870360408822,0.898870360408822,0.898870360408822,0.898870360408822,0
"976","32013",0.396454545454545,0.474861551292744,0.192580462642701,0.170818431397018,0.588806461002292,0.577866341470806,0.627742621638266,0.630471012930082,0.032460514865008
"977","32019",0.592059959521678,0.280864101691484,0.196969522808345,0.171541697689837,0.73927841534294,0.735513498986719,0.718650293530244,0.720562079868534,0.0482669977017
"978","32023",0.348516756976767,0.360489506287877,0.239433340011134,0.229400437261252,0.758946959805139,0.743563423059264,0.712844131695987,0.722242017551808,0.0675610908699657
"979","32029",0,0,0,0,0.846038114343029,0.846038114343029,0.846038114343029,0.846038114343029,0
"980","32031",0.397636582528764,0.314321045648115,0.403482659458366,0.332208422605996,0.568893382606567,0.609456715586148,0.513639268874922,0.538978426439281,0.113711803570552
"981","32510",0.470134643855764,0.48999860961478,0.263770579780842,0.204875466328325,0.640838461378705,0.667510392545774,0.617592216458869,0.630755548454517,0.0855836430114797
"982","33001",0.639444233140855,0.339154404559685,0.240660911585649,0.168115724796767,0.940830698008051,0.945392453313776,0.942618291027505,0.942051305631186,0.0714617229180471
"983","33005",0.404843979153572,0.419546527250546,0.412314248251748,0.219757693004928,0.927534502131385,0.925968432096182,0.92257000729077,0.925607240725414,0.0844133455633305
"984","33007",0.697528751369113,0.304950320763574,0.414407898975581,0.378790612494984,0.777781966264296,0.933451762611049,0.838635174998335,0.845720735456866,0.134236218862248
"985","33009",0.503106424991409,0.468200007507901,0.350756199740522,0.314706659065267,0.842431038525575,0.836731347846447,0.871764837801072,0.859211937678985,0.0956255401387954
"986","33011",0.539543781683683,0.430229634132862,0.470869535224503,0.374936684697031,0.73322049622154,0.768635871356114,0.71969399502267,0.750121493237183,0.138125185056824
"987","33013",0.557954082325771,0.463909830344284,0.298682196856322,0.291246115849439,0.819699652147239,0.845138634223654,0.891633679906422,0.864742284889318,0.112280707359894
"988","33015",0.436036652537664,0.41715139794681,0.343956005284227,0.253563977008736,0.907963338340649,0.885453905348695,0.878613898233516,0.890873597066979,0.0894564323628704
"989","33017",0.458623965211955,0.364813434640064,0.297703148903118,0.24950589828587,0.876098847717919,0.873606270143922,0.88774526798112,0.881777408652545,0.0672126027012046
"990","33019",0.53082609081173,0.34470474792951,0.303991993521546,0.169345687870322,0.942716704131836,0.949504469490725,0.940871237347467,0.942515929327593,0.0711851455064604
"991","34001",0.599496788775427,0.513743764569675,0.458230868798283,0.485269305774253,0.316014888745171,0.433591852137437,0.405489038301924,0.389310828615847,0.212834625842922
